dt_record	Number_of_CH	Image_Size	MAX_Image_Intensity	ImageMeanValue	TimeExp	SunArea	SunMeanIntensity	SunMinIntensity	SunMaxIntensity	SunVarIntensity	SunArea_rel	SunArea_km	Part_of_Mean_Inten	CH_Intensity_threshold	Size_Of_Region	Latitude_Size_Of_Region	RegionShiftX	RegionShiftY	Total_Nubmers_of_CH	Threshold_for_CH_Area_Rate	Threshold_for_CH_Area	CarLon	CHArea	CHMeanIntensity	CHMinIntensity	CHMaxIntensity	CHVarIntensity	LocationMaxHistCH	CHPerimeter	CHCentroidLat	CHCentroidLon	Min_Lat	Max_Lat	Min_Lon	Max_Lon	Inclination	CorrectAlongLat	CorrectAlongLon	RightSideCHMaxInt	LeftSideCHMaxInt	AboveCHMaxInt	BelowCHMaxInt	RightSideCHMeanInt	LeftSideCHMeanInt	AboveCHMeanInt	BelowCHMeanInt	Numbers_of_CH	Total_Area_CH	Relative_CH_Area	Total_CorrectSphereArea_CH	Relative_CH_CorrectSphereArea	fitsname
2014-03-26T22:00:06	2	1024	12422	397,17	2	505168	48,09	6	255	1829,39			0,25	12	85	85	0	0	162	0,4	2021	148	2125	10,4	7	13	1,46	10	326,96	-40	6	-48	-33	2	11	100	1	1,2	29	21	39	19	13	14	24	15	3	18314	3,63	22884	2,27	
2014-03-26T23:00:06	1	1024	10694	397,86	2	505120	48,25	6	255	1836,32			0,25	12	85	85	0	0	157	0,4	2020	147	6587	10,02	6	18	2,94	12	1134,09	-63	8	-73	-51	-34	46	0	1,02	1,65	35	21	23	32	15	14	15	19	2	16253	3,22	22440	2,23	
2014-03-27T00:00:06	2	1024	12106	398,08	2	505056	48,33	5	255	1843,22			0,25	12	85	85	0	0	147	0,4	2020	147	2082	10,33	7	14	1,6	10	308,78	-40	7	-48	-33	3	12	100	1,01	1,2	37	39	38	26	13	15	23	16	3	17454	3,46	23771	2,36	
2014-03-27T01:00:06	2	1024	14176	398,9	2	504896	48,48	5	255	1866,68			0,25	12	85	85	0	0	146	0,4	2020	146	2086	10,46	8	15	1,55	10	297,95	-40	8	-47	-33	4	13	100	1,01	1,21	59	36	38	23	14	14	23	16	3	18330	3,63	23261	2,31	
2014-03-27T02:00:06	1	1024	14048	399,45	2	504800	48,88	6	255	1902,83			0,25	12	85	85	0	0	144	0,4	2019	146	6094	10,08	6	22	2,97	12	1129,51	-64	10	-73	-56	-33	48	2	1,02	1,29	36	24	24	35	16	15	17	19	2	17342	3,44	21691	2,16	
2014-03-27T03:00:06	1	1024	14170	400,51	2	504716	49,12	6	255	1896,31			0,25	12	85	85	0	0	141	0,4	2019	145	5648	9,95	6	22	2,55	12	947,74	-64	12	-73	-55	-31	47	2	1,02	1,34	39	25	29	40	16	15	17	19	2	15933	3,16	19647	1,95	
2014-03-27T04:00:06	1	1024	12044	399,17	2	504676	48,94	5	255	1869,4			0,25	12	85	85	0	0	153	0,4	2019	144	5851	9,96	6	20	2,6	11	858,35	-64	13	-73	-56	-28	49	3	1,02	1,39	32	35	29	39	15	15	18	19	2	16648	3,3	20884	2,08	
2014-03-27T05:00:06	1	1024	12470	400,39	2	504628	49,08	6	255	1881,11			0,25	12	85	85	0	0	163	0,4	2019	144	5439	10,02	6	21	2,67	11	788,79	-64	15	-73	-56	-21	49	3	1,02	1,36	33	23	31	37	15	13	18	18	2	18331	3,63	24013	2,39	
2014-03-27T06:00:06	1	1024	12873	399,98	2	504612	49,08	6	255	1860,88			0,25	12	85	85	0	0	165	0,4	2018	143	5302	10,09	6	31	2,97	11	840,39	-64	16	-73	-55	-22	49	4	1,02	1,25	36	19	30	35	15	13	18	18	2	18938	3,75	24697	2,45	
2014-03-27T07:00:06	1	1024	12359	400,12	2	504572	49,1	6	255	1857,68			0,25	12	85	85	0	0	150	0,4	2018	143	5365	10,1	6	32	3,07	11	788,65	-64	17	-73	-55	-21	48	5	1,02	1,32	31	30	26	45	13	13	17	17	2	20348	4,03	26568	2,64	
2014-03-27T08:00:06	2	1024	14274	399,28	2	504580	48,95	6	255	1842,89			0,25	12	85	85	0	0	155	0,4	2018	142	2056	9,28	6	14	3,1	7	272,49	-3	-27	-7	3	-33	-21	-33	1,1	1,08	85	52	87	255	48	30	37	96	3	21091	4,18	26520	2,64	
2014-03-27T09:00:06	2	1024	13555	401,2	2	504612	49,06	6	255	1896,15			0,25	12	85	85	0	0	187	0,4	2018	142	2154	9,15	6	13	3,22	7	289,95	-3	-26	-7	3	-33	-20	-30	1,1	1,08	81	55	75	255	49	30	38	100	3	22082	4,38	27503	2,73	
2014-03-27T10:00:06	2	1024	14475	400,65	2	504644	49,09	5	255	1874,13			0,25	12	85	85	0	0	158	0,4	2019	141	2240	9,19	6	14	3,3	7	303,26	-3	-26	-7	2	-32	-19	-31	1,09	1,08	77	56	61	255	47	29	37	103	3	20277	4,02	23949	2,38	
2014-03-27T11:00:06	2	1024	13119	401,12	2	504684	49,03	6	255	1877,9			0,25	12	85	85	0	0	192	0,4	2019	141	2352	8,97	6	16	3,4	7	284,74	-3	-25	-7	3	-32	-18	-27	1,1	1,08	80	56	59	255	49	30	35	105	3	19651	3,89	23049	2,29	
2014-03-27T12:00:06	2	1024	13940	402,56	2	504716	49,17	6	255	1911,04			0,25	12	85	85	0	0	171	0,4	2019	140	2537	8,98	6	12	3,66	7	329,16	-3	-25	-7	3	-32	-18	-22	1,1	1,07	85	54	94	255	51	32	36	111	3	20278	4,02	23438	2,33	
2014-03-27T13:00:06	2	1024	14947	403,01	2	504792	48,98	5	255	1926,62			0,25	12	85	85	0	0	165	0,4	2019	140	2665	8,94	6	57	5,17	9	310,09	-3	-24	-7	3	-32	-17	-23	1,09	1,07	82	53	64	255	52	32	36	106	3	21688	4,3	30074	2,99	
2014-03-27T14:00:06	2	1024	14654	403,89	2	504864	49	5	255	1932,13			0,25	12	85	85	0	0	166	0,4	2019	139	2614	8,61	5	12	3,68	8	316,58	-3	-24	-8	3	-31	-16	-25	1,08	1,07	78	55	80	255	53	28	35	118	3	20641	4,09	26747	2,66	
2014-03-27T16:36:08	2	1024	5419	138,18	0,69	505056	48,47	5	255	1856,96			0,25	12	85	85	0	0	263	0,4	2020	138	2739	8,63	5	15	3,69	7	322,58	-3	-22	-8	3	-29	-14	-24	1,07	1,06	80	63	109	255	53	27	37	109	3	18663	3,7	25249	2,51	
2014-03-27T17:00:06	2	1024	16072	401,63	2	505056	48,34	5	255	1873,85			0,25	12	85	85	0	0	176	0,4	2020	137	2786	8,44	5	25	4,2	6	310,68	-3	-22	-8	3	-28	-14	-27	1,07	1,06	83	61	107	255	54	27	38	106	3	19720	3,9	26338	2,62	
2014-03-27T18:00:06	2	1024	16383	401,49	2	505064	48,4	5	255	1873,22			0,25	12	85	85	0	0	176	0,4	2020	137	2851	8,68	5	45	6,7	6	322,82	-3	-21	-8	3	-28	-13	-26	1,07	1,06	97	60	101	255	56	29	37	111	3	19200	3,8	21754	2,16	
2014-03-27T19:00:06	2	1024	16383	402,69	2	505056	48,59	5	255	1893,46			0,25	12	85	85	0	0	168	0,4	2020	136	2961	8,56	5	21	4,48	6	327,65	-3	-20	-8	3	-28	-12	-27	1,06	1,05	109	61	108	255	60	29	38	109	3	20457	4,05	27211	2,7	
2014-03-27T20:00:06	2	1024	16383	402,59	2	504976	48,73	5	255	1878,13			0,25	12	85	85	0	0	144	0,4	2020	136	3051	8,75	5	22	5,06	6	351,2	-3	-20	-8	3	-27	-11	-28	1,06	1,05	118	56	78	255	63	30	37	103	3	21526	4,26	29647	2,94	
2014-03-27T21:00:30	1	1024	15941	403,29	2	504912	48,71	5	255	1858,79			0,25	12	85	85	0	0	166	0,4	2020	135	3003	8,59	5	18	4,23	6	322,48	-3	-19	-8	2	-26	-11	-24	1,05	1,03	118	52	88	255	63	25	37	104	2	21620	4,28	34151	3,39	
2014-03-27T22:00:06	1	1024	15317	399,27	2	504848	48,21	5	255	1792,99			0,25	12	85	85	0	0	150	0,4	2019	135	3093	8,56	5	16	4,24	6	350,03	-3	-19	-8	2	-26	-10	-23	1,05	1,04	119	49	68	255	63	25	37	106	2	22240	4,41	35211	3,5	
2014-03-27T23:00:06	2	1024	15027	396,5	2	504764	47,9	5	255	1745,84			0,25	11	85	85	0	0	118	0,4	2019	134	2892	8,2	5	14	3,2	6	327,89	-3	-18	-8	2	-25	-10	-24	1,05	1,04	105	57	68	255	60	23	35	103	3	17495	3,47	23018	2,29	
2014-03-28T00:00:06	2	1024	15071	394,75	2	504684	47,6	5	255	1723,74			0,25	11	85	85	0	0	142	0,4	2019	133	2109	9,32	6	17	1,82	9	324,53	-66	21	-72	-60	6	34	6	1,01	1,26	20	26	48	36	12	15	19	19	3	16052	3,18	18951	1,88	
2014-03-28T01:00:06	2	1024	14811	394,86	2	504612	47,72	5	255	1732,41			0,25	11	85	85	0	0	125	0,4	2018	133	2832	9,71	7	19	1,48	10	582,34	-62	14	-72	-48	2	34	-22	1,25	1,65	24	23	21	46	14	13	12	21	3	17220	3,41	22596	2,25	
2014-03-28T02:00:06	1	1024	16383	394,31	2	504524	47,68	5	255	1714,45			0,25	11	85	85	0	0	133	0,4	2018	132	2890	8,19	5	11	3,07	6	352,96	-3	-16	-8	2	-23	-8	-29	1,04	1,03	129	55	88	255	68	21	38	99	2	14118	2,8	16455	1,64	
2014-03-28T03:00:06	2	1024	15525	394,03	2	504452	47,49	5	255	1709,19			0,25	11	85	85	0	0	124	0,4	2018	132	2179	9,31	6	16	1,88	9	390,96	-66	21	-73	-60	8	36	21	1,06	1,96	25	22	51	38	13	14	21	22	3	17044	3,38	22211	2,21	
2014-03-28T04:00:06	2	1024	13810	392,21	2	504428	47,3	5	255	1666,49			0,25	11	85	85	0	0	119	0,4	2018	131	2998	8,24	5	14	3,29	6	333,99	-3	-15	-8	2	-22	-7	-29	1,03	1,03	134	56	84	255	69	22	41	100	3	18592	3,69	24483	2,43	
2014-03-28T05:00:06	2	1024	16383	393,48	2	504356	47,38	5	255	1678,35			0,25	11	85	85	0	0	119	0,4	2017	131	2287	9,32	6	12	1,91	11	419,83	-66	24	-72	-58	9	38	17	1,02	1,17	44	26	85	34	14	14	24	21	3	17445	3,46	20544	2,04	
2014-03-28T06:00:06	2	1024	13815	391,34	2	504292	46,99	5	255	1618,77			0,25	11	85	85	0	0	105	0,4	2017	130	3131	9,49	6	21	1,9	11	673,64	-64	32	-74	-58	9	64	12	1,02	1,15	41	26	104	47	15	14	26	23	3	18665	3,7	21433	2,13	
2014-03-28T07:00:06	2	1024	14445	391,18	2	504284	46,95	5	255	1626,1			0,25	11	85	85	0	0	109	0,4	2017	130	2418	9,49	6	13	1,91	11	421,73	-66	26	-72	-59	9	41	16	1,01	1,15	43	39	79	50	13	14	27	22	3	17586	3,49	20439	2,03	
2014-03-28T08:00:06	2	1024	13711	391,42	2	504292	46,91	5	255	1636,51			0,25	11	85	85	0	0	111	0,4	2017	129	3097	8,05	5	12	3,41	9	355,3	-3	-12	-8	3	-19	-4	-27	1,02	1,02	136	30	83	255	66	19	39	79	3	18610	3,69	21392	2,13	
2014-03-28T09:00:06	2	1024	12408	394,23	2	504316	47,15	5	255	1700,79			0,25	11	85	85	0	0	141	0,4	2017	129	3109	8,06	5	12	3,58	9	363,2	-3	-12	-8	3	-19	-4	-25	1,02	1,02	122	34	85	255	58	18	41	82	3	18935	3,75	21843	2,17	
2014-03-28T10:00:06	2	1024	16383	395,05	2	504380	47,2	5	255	1724,11			0,25	11	85	85	0	0	115	0,4	2018	128	2961	8,07	5	16	3,87	6	342,68	-3	-11	-8	3	-18	-3	-27	1,02	1,02	121	35	94	255	57	18	43	81	3	18786	3,72	22213	2,21	
2014-03-28T11:00:06	1	1024	12012	395,12	2	504436	47,07	4	255	1700,97			0,25	11	85	85	0	0	117	0,4	2018	127	3115	8,04	4	17	3,91	6	349,45	-3	-11	-8	3	-17	-3	-28	1,02	1,02	122	28	96	255	56	18	44	78	2	15347	3,04	17398	1,73	
2014-03-28T12:00:06	2	1024	16345	395,55	2	504460	46,96	4	255	1691,75			0,25	11	85	85	0	0	125	0,4	2018	127	3144	8,02	4	13	3,87	9	354,48	-3	-10	-8	3	-17	-2	-29	1,02	1,02	129	29	104	255	58	17	43	80	3	19920	3,95	22530	2,24	
2014-03-28T13:00:06	2	1024	16383	397,14	2	504516	47,12	5	255	1716,27			0,25	11	85	85	0	0	111	0,4	2018	126	3105	7,95	5	12	4	10	368,72	-3	-10	-8	3	-16	-1	-27	1,02	1,02	129	29	148	235	60	17	43	77	3	20059	3,98	23020	2,29	
2014-03-28T14:00:06	2	1024	16383	398,03	2	504556	47,14	4	255	1715,79			0,25	11	85	85	0	0	122	0,4	2018	126	3117	8,03	4	23	4,17	9	362,86	-3	-9	-8	3	-15	-1	-29	1,01	1,02	123	28	164	255	62	17	44	82	3	20261	4,02	22733	2,26	
2014-03-28T15:00:06	2	1024	16383	396,44	2	504620	46,82	4	255	1686,02			0,25	11	85	85	0	0	129	0,4	2018	125	3195	7,95	4	12	4,16	5	400,66	-3	-9	-8	3	-15	0	-27	1,01	1,01	129	31	138	253	65	17	46	80	3	20076	3,98	22455	2,23	
2014-03-28T16:00:06	2	1024	16383	395	2	504668	46,63	4	255	1685,94			0,25	11	85	85	0	0	147	0,4	2019	125	3331	7,93	4	12	4,1	9	379,3	-3	-8	-8	4	-15	1	-25	1,01	1,01	131	31	127	255	65	17	48	80	3	19325	3,83	21420	2,13	
2014-03-28T17:00:08	2	1024	16383	134,79	0,69	504684	46,45	4	255	1661,07			0,25	11	85	85	0	0	156	0,4	2019	124	3334	8,21	4	31	4,17	10	398,76	-3	-8	-8	4	-14	1	-25	1,01	1,01	137	31	117	255	66	18	48	78	3	17956	3,56	19657	1,95	
2014-03-28T18:00:08	2	1024	16383	193,85	0,99	504692	46,29	4	255	1648,47			0,25	11	85	85	0	0	149	0,4	2019	124	3531	9,43	6	14	1,5	10	543,17	-64	40	-72	-57	11	79	7	1,14	1,02	85	24	39	81	18	15	19	25	3	18206	3,61	19698	1,96	
2014-03-28T19:00:06	2	1024	16383	390,68	2	504684	46,17	4	255	1636,62			0,25	11	85	85	0	0	109	0,4	2019	123	2897	9,43	7	12	1,32	10	459,39	-64	41	-71	-57	19	73	8	1,13	1,02	73	21	58	78	19	14	19	23	3	16877	3,34	19500	1,94	
2014-03-28T20:00:06	2	1024	15173	388,12	2	504660	45,41	4	255	1677,96			0,25	11	85	85	0	0	140	0,4	2019	122	2784	9,42	7	16	1,5	10	429,63	-64	40	-72	-57	18	66	8	1,09	1,07	52	21	62	74	16	14	19	21	3	17300	3,43	20193	2,01	
2014-03-28T21:00:30	2	1024	15776	388,52	2	504620	45,49	4	255	1673,55			0,25	11	85	85	0	0	113	0,4	2018	122	2711	9,38	7	13	1,35	9	423,39	-64	40	-72	-57	17	62	8	1,08	1,08	41	23	70	77	15	14	20	21	3	17156	3,4	18928	1,88	
2014-03-28T22:00:06	2	1024	15028	390,07	2	504540	45,62	4	255	1685,16			0,25	11	85	85	0	0	114	0,4	2018	121	2483	9,52	7	14	1,3	9	408,56	-64	39	-71	-58	20	62	9	1,07	1,14	35	24	72	77	16	15	21	20	3	17136	3,4	20336	2,02	
2014-03-28T23:00:06	2	1024	14370	393,51	2	504484	46,03	4	255	1734,09			0,25	11	85	85	0	0	99	0,4	2018	121	2143	9,64	7	13	1,32	11	405,1	-64	40	-71	-58	21	59	11	1,04	1,18	33	28	64	69	15	15	21	20	3	16677	3,31	18557	1,84	
2014-03-29T00:00:09	0	1024	7755	13,73	0,07	504436	48,86	5	255	1660,59			0,25	12	85	85	0	0	312	0,4	2018																										0	0	0	0	0	
2014-03-29T01:00:06	1	1024	12539	391,48	2	504324	45,37	4	255	1679,34			0,25	11	85	85	0	0	103	0,4	2017	120	4661	8,24	4	18	3,58	9	547,96	-2	-4	-8	7	-15	6	-29	1,01	1,01	86	42	85	255	41	22	36	82	2	14547	2,88	15899	1,58	
2014-03-29T02:00:07	1	1024	16383	280,78	1,43	504196	45,49	4	255	1714,64			0,25	11	85	85	0	0	122	0,4	2017	119	4677	8,28	4	13	3,41	9	529,13	-2	-4	-8	6	-14	6	-27	1,01	1,01	92	39	97	255	39	22	35	83	2	13774	2,73	15044	1,5	
2014-03-29T03:00:06	1	1024	16383	387,67	2	504100	44,69	4	255	1696,04			0,25	11	85	85	0	0	109	0,4	2016	119	4629	8,21	4	13	3,65	10	532,64	-2	-3	-8	6	-14	7	-27	1,01	1,01	99	40	141	255	41	22	36	81	2	13357	2,65	14497	1,44	
2014-03-29T04:00:06	1	1024	14342	387,52	2	504076	44,75	4	255	1691,51			0,25	11	85	85	0	0	109	0,4	2016	118	4531	8,25	4	13	3,67	8	540,98	-2	-2	-8	6	-13	8	-26	1,01	1,01	100	45	131	255	41	22	37	82	2	12985	2,58	15019	1,49	
2014-03-29T05:00:06	1	1024	15525	387,56	2	504028	44,68	4	255	1653,58			0,25	11	85	85	0	0	123	0,4	2016	118	4562	8,23	4	16	3,81	8	552,34	-2	-1	-8	6	-12	9	-27	1,01	1,01	94	46	153	243	42	22	37	78	2	12340	2,45	14453	1,44	
2014-03-29T06:00:06	1	1024	16383	388,68	2	503980	44,9	4	255	1656,08			0,25	11	85	85	0	0	94	0,4	2016	117	4401	8,25	4	12	3,46	8	576,44	-2	-1	-8	6	-12	9	-28	1,01	1,01	85	40	163	255	39	21	40	85	2	10719	2,13	11986	1,19	
2014-03-29T07:00:06	1	1024	12861	388,07	2	503980	44,8	4	255	1655,38			0,25	11	85	85	0	0	82	0,4	2016	116	4397	8,21	4	13	3,4	8	542,1	-2	-1	-8	6	-11	10	-26	1,01	1,01	80	36	91	255	36	20	34	84	2	9345	1,85	11087	1,1	
2014-03-29T08:00:06	1	1024	14929	389,38	2	503980	44,9	4	255	1661,09			0,25	11	85	85	0	0	87	0,4	2016	116	4608	8,27	4	18	3,54	8	608,62	-1	0	-8	8	-11	10	-30	1,01	1,01	72	34	71	255	34	20	33	92	2	10506	2,08	11885	1,18	
2014-03-29T09:00:06	1	1024	13531	392,98	2	503996	45,37	4	255	1715,85			0,25	11	85	85	0	0	72	0,4	2016	115	4701	8,26	4	13	3,4	8	603,51	-1	0	-8	8	-10	11	-30	1,01	1,01	66	33	77	255	33	19	31	92	2	10020	1,99	11614	1,16	
2014-03-29T10:00:06	1	1024	15140	393,73	2	504028	45,55	4	255	1711,11			0,25	11	85	85	0	0	83	0,4	2016	115	2487	9,73	7	12	1,23	11	451,63	-37	14	-44	-32	6	22	25	1	1,15	23	36	52	56	12	23	30	15	2	7179	1,42	7633	0,76	
2014-03-29T11:00:06	1	1024	14683	394,48	2	504084	45,5	4	255	1711,68			0,25	11	85	85	0	0	72	0,4	2016	114	2583	9,75	6	13	1,08	10	453,49	-37	15	-43	-31	6	22	26	1	1,15	25	36	51	25	13	23	30	14	2	7331	1,45	7785	0,77	
2014-03-29T12:00:06	1	1024	14956	393,04	2	504108	45,19	4	255	1682,97			0,25	11	85	85	0	0	65	0,4	2016	114	2687	9,76	6	12	1,16	10	522,16	-37	15	-43	-32	7	23	26	1	1,17	24	36	50	30	13	22	30	14	2	7327	1,45	7854	0,78	
2014-03-29T13:00:06	1	1024	16383	393,93	2	504196	45,12	4	255	1684,85			0,25	11	85	85	0	0	67	0,4	2017	113	2592	9,84	7	13	1,06	10	493,57	-37	15	-43	-32	8	24	26	1	1,14	24	36	50	34	13	22	29	15	2	7176	1,42	7609	0,76	
2014-03-29T14:00:06	1	1024	16383	393,18	2	504284	44,92	4	255	1653,81			0,25	11	85	85	0	0	65	0,4	2017	113	2447	9,87	7	13	1,01	10	464,8	-37	16	-43	-32	9	24	29	1	1,16	25	35	52	30	13	22	29	16	2	6828	1,35	7284	0,72	
2014-03-29T15:00:06	1	1024	16383	395,83	2	504356	44,85	4	255	1653,55			0,25	11	85	85	0	0	70	0,4	2017	112	2512	9,94	7	12	1,05	10	523,33	-37	17	-44	-32	10	25	25	1	1,06	17	36	51	32	12	22	30	16	2	6797	1,35	7007	0,7	
2014-03-29T16:00:06	1	1024	15058	397,38	2	504388	44,9	5	255	1658,22			0,25	11	85	85	0	0	69	0,4	2018	111	2500	9,95	7	12	0,96	10	494,5	-37	17	-45	-32	11	25	39	1,02	1,07	27	37	50	36	14	21	31	16	2	6464	1,28	6724	0,67	
2014-03-29T17:00:06	1	1024	16383	397,17	2	504436	44,89	4	255	1645,37			0,25	11	85	85	0	0	85	0,4	2018	111	2877	10,13	7	15	1,01	11	719,19	-37	19	-45	-32	10	26	24	1	1,24	28	38	48	38	13	22	28	15	2	6782	1,34	7521	0,75	
2014-03-29T18:03:06	1	1024	16383	396,86	2	504436	44,26	5	255	1674,04			0,25	11	85	85	0	0	120	0,4	2018	110	2496	10,05	7	15	1,03	11	629,55	-37	19	-43	-32	11	26	26	1	1,21	27	37	43	65	13	22	28	15	2	6413	1,27	7003	0,7	
2014-03-29T19:00:06	0	1024	16383	391,91	2	504436	43,87	5	255	1657,54			0,25	10	85	85	0	0	61	0,4	2018	110	3178	7,67	5	11	2,56	7	478,01	0	4	-7	6	-3	12	-33	1	1	40	36	46	235	19	20	25	58	1	3178	0,63	3204	0,32	
2014-03-29T20:00:06	0	1024	14740	391,4	2	504388	43,77	4	255	1640,38			0,25	10	85	85	0	0	79	0,4	2018	109	3207	7,68	4	16	2,79	7	502,74	0	5	-7	7	-2	13	-32	1	1	35	36	48	198	17	20	26	58	1	3207	0,64	3233	0,32	
2014-03-29T21:00:30	0	1024	14881	390,44	2	504332	43,49	4	255	1610,23			0,25	10	85	85	0	0	61	0,4	2017	109	3255	7,6	4	14	2,72	7	498,01	0	6	-7	6	-2	14	-34	1	1	37	39	55	145	19	20	28	56	1	3255	0,65	3285	0,33	
2014-03-29T22:00:06	0	1024	15432	389,64	2	504244	43,27	5	255	1559,69			0,25	10	85	85	0	0	58	0,4	2017	108	3184	7,72	5	21	2,83	7	486,01	0	6	-7	6	-1	14	-33	1,01	1	42	31	84	150	20	19	30	58	1	3184	0,63	3214	0,32	
2014-03-29T23:00:06	0	1024	15111	388,63	2	504156	42,8	4	255	1518,94			0,25	10	85	85	0	0	60	0,4	2017	108	3277	7,54	4	16	2,71	7	460,26	0	7	-7	6	-1	15	-33	1,01	1	45	42	86	216	22	20	33	61	1	3277	0,65	3308	0,33	
2014-03-30T00:00:06	0	1024	14983	387,23	2	504084	42,56	4	255	1491,7			0,25	10	85	85	0	0	64	0,4	2016	107	3338	7,64	4	19	2,9	7	453,29	0	7	-7	6	0	15	-32	1,01	1	55	38	79	215	25	20	34	65	1	3338	0,66	3373	0,34	
2014-03-30T01:00:06	0	1024	16383	388,83	2	503996	42,73	4	255	1549,11			0,25	10	85	85	0	0	48	0,4	2016	107	3355	7,59	4	20	3,11	7	449,77	-1	8	-7	6	0	16	-35	1,01	1	68	38	76	220	28	21	35	68	1	3355	0,67	3388	0,34	
2014-03-30T02:00:06	1	1024	14180	390,6	2	503924	43	4	255	1588,35			0,25	10	85	85	0	0	54	0,4	2016	106	2035	8,05	6	10	1,82	7	323,36	22	-46	16	30	-55	-39	-41	1,69	1,58	141	128	33	101	78	45	19	52	2	5332	1,06	8745	0,87	
2014-03-30T03:00:06	1	1024	14688	387,84	2	503868	42,79	4	255	1524,39			0,25	10	85	85	0	0	42	0,4	2015	105	2047	8	5	11	1,75	8	322,29	22	-45	16	30	-53	-38	-37	1,65	1,54	150	117	34	107	78	39	19	51	2	5383	1,07	8557	0,85	
2014-03-30T04:00:06	0	1024	13550	387,08	2	503820	42,72	4	255	1528,16			0,25	10	85	85	0	0	40	0,4	2015	105	3313	7,6	4	16	2,71	7	450,26	0	10	-7	7	2	18	-32	1,01	1,01	93	43	255	144	36	19	36	65	1	3313	0,66	3361	0,33	
2014-03-30T05:00:06	1	1024	14998	385,14	2	503740	42,44	4	255	1493,89			0,25	10	85	85	0	0	49	0,4	2015	104	2116	8,02	5	11	1,72	8	331,36	23	-44	16	30	-52	-37	-34	1,62	1,51	125	114	41	110	75	35	20	53	2	5536	1,1	8624	0,86	
2014-03-30T06:00:06	1	1024	16092	386,06	2	503708	42,67	4	255	1496,81			0,25	10	85	85	0	0	53	0,4	2015	104	2127	8,05	5	11	1,76	8	341,12	23	-43	16	31	-52	-36	-41	1,59	1,52	133	104	37	104	72	37	19	54	2	5826	1,16	8899	0,89	
2014-03-30T07:00:06	1	1024	14383	387,24	2	503684	42,74	4	255	1492,49			0,25	10	85	85	0	0	55	0,4	2015	103	2327	8,03	5	15	1,87	8	359,61	23	-43	16	30	-51	-36	-37	1,6	1,51	122	103	38	109	68	35	19	56	2	5760	1,14	9118	0,91	
2014-03-30T08:00:06	1	1024	16383	389,35	2	503684	42,84	4	255	1503,67			0,25	10	85	85	0	0	53	0,4	2015	103	2380	7,99	5	11	1,87	8	414,42	23	-43	16	30	-51	-35	-37	1,59	1,53	121	96	37	108	67	35	19	59	2	5829	1,16	9294	0,93	
2014-03-30T09:00:06	1	1024	13491	389,66	2	503708	42,84	4	255	1482,46			0,25	10	85	85	0	0	61	0,4	2015	102	2494	8,09	5	13	1,84	9	411,2	23	-42	16	31	-50	-35	-34	1,55	1,48	129	94	40	110	71	30	18	60	2	5906	1,17	9211	0,92	
2014-03-30T10:00:06	1	1024	15230	391,04	2	503764	43,01	4	255	1493,09			0,25	10	85	85	0	0	62	0,4	2015	102	2574	8,21	5	24	1,98	8	386,96	23	-41	16	31	-50	-34	-34	1,56	1,49	119	100	36	106	73	31	18	62	2	6084	1,21	9547	0,95	
2014-03-30T11:00:06	1	1024	13677	389,2	2	503836	42,99	4	255	1485,01			0,25	10	85	85	0	0	59	0,4	2015	101	2536	8,11	5	14	1,76	7	405	23	-41	16	31	-50	-34	-39	1,55	1,48	153	83	34	143	73	31	18	62	2	6122	1,22	9508	0,95	
2014-03-30T12:00:09	0	1024	6390	13,62	0,07	503900	45,53	5	255	1453,75			0,25	11	85	85	0	0	174	0,4	2016	100	2169	9,73	5	15	1,69	11	640,06	0	14	-7	6	8	22	-38	1,01	1,01	68	47	76	161	35	25	37	61	1	2169	0,43	2220	0,22	
2014-03-30T13:00:06	1	1024	16383	388,82	2	503924	42,83	4	255	1500,49			0,25	10	85	85	0	0	69	0,4	2016	100	2936	8,18	5	13	1,72	8	375,06	24	-40	16	31	-47	-32	117	1,48	1,46	137	54	35	130	71	22	17	68	2	6595	1,31	10160	1,01	
2014-03-30T14:00:06	1	1024	14515	393,32	2	503980	43,43	4	255	1560,15			0,25	10	85	85	0	0	61	0,4	2016	99	2974	8,13	5	12	1,6	8	390,42	24	-39	16	32	-48	-32	-33	1,48	1,47	121	54	45	115	71	22	18	73	2	6655	1,32	10317	1,03	
2014-03-30T15:00:06	1	1024	16055	394,9	2	504028	43,84	4	255	1569,96			0,25	10	85	85	0	0	52	0,4	2016	99	3209	8,32	5	20	1,82	8	374,03	24	-39	16	31	-47	-32	118	1,46	1,46	122	40	33	154	67	20	17	77	2	6832	1,36	10612	1,06	
2014-03-30T16:00:06	1	1024	16383	397,41	2	504060	44,1	4	255	1561,23			0,25	11	85	85	0	0	87	0,4	2016	98	3929	7,86	4	20	3,58	6	451,29	0	16	-8	7	9	27	-30	1,03	1,01	52	49	61	255	25	20	33	72	2	8532	1,69	18878	1,88	
2014-03-30T17:00:06	1	1024	12535	399,92	2	504084	44,45	4	255	1605,97			0,25	11	85	85	0	0	80	0,4	2016	98	3743	7,86	4	15	3,38	6	444,7	0	17	-8	7	10	28	-28	1,04	1,01	48	54	64	226	26	22	34	74	2	8490	1,68	18041	1,8	
